"ts_code","sub_code","name","ipo_date","issue_date","amount","market_amount","price","pe","limit_amount","funds","ballot"
"000736.SZ","","","","20080116","","","","","","",""
"601166.SH","","","","20080116","","","","","","",""
"600629.SH","","","","20080116","","","","","","",""
"600844.SH","","","","20080116","","","","","","",""
"002149.SZ","","","","20080116","","","","","","",""
"600722.SH","","","","20080116","","","","","","",""
"000985.SZ","","","","20080116","","","","","","",""
"002079.SZ","","","","20080116","","","","","","",""
"601952.SH","","","","20080116","","","","","","",""
"600977.SH","","","","20080116","","","","","","",""
"002063.SZ","","","","20080116","","","","","","",""
"600469.SH","","","","20080116","","","","","","",""
"000890.SZ","","","","20080116","","","","","","",""
"600999.SH","","","","20080116","","","","","","",""
"600021.SH","","","","20080116","","","","","","",""
"600833.SH","","","","20080116","","","","","","",""
"600875.SH","","","","20080116","","","","","","",""
"600449.SH","","","","20080116","","","","","","",""
"600983.SH","","","","20080116","","","","","","",""
"002135.SZ","","","","20080116","","","","","","",""
"600458.SH","","","","20080116","","","","","","",""
"000576.SZ","","","","20080116","","","","","","",""
"600211.SH","","","","20080116","","","","","","",""
"000529.SZ","","","","20080116","","","","","","",""
"600783.SH","","","","20080116","","","","","","",""
"000990.SZ","","","","20080116","","","","","","",""
"000408.SZ","","","","20080116","","","","","","",""
"002151.SZ","","","","20080116","","","","","","",""
"600512.SH","","","","20080116","","","","","","",""
"601211.SH","","","","20080116","","","","","","",""
"600568.SH","","","","20080116","","","","","","",""
"002044.SZ","","","","20080116","","","","","","",""
"601933.SH","","","","20080116","","","","","","",""
"000881.SZ","","","","20080116","","","","","","",""
"600078.SH","","","","20080116","","","","","","",""
"601099.SH","","","","20080116","","","","","","",""
"000860.SZ","","","","20080116","","","","","","",""
"600851.SH","","","","20080116","","","","","","",""
"000931.SZ","","","","20080116","","","","","","",""
"601369.SH","","","","20080116","","","","","","",""
"600590.SH","","","","20080116","","","","","","",""
"000055.SZ","","","","20080116","","","","","","",""
"600883.SH","","","","20080116","","","","","","",""
"601519.SH","","","","20080116","","","","","","",""
"000411.SZ","","","","20080116","","","","","","",""
"601059.SH","","","","20080116","","","","","","",""
"600584.SH","","","","20080116","","","","","","",""
"002097.SZ","","","","20080116","","","","","","",""
"000507.SZ","","","","20080116","","","","","","",""
"600774.SH","","","","20080116","","","","","","",""
"601666.SH","","","","20080116","","","","","","",""
"600862.SH","","","","20080116","","","","","","",""
"601326.SH","","","","20080116","","","","","","",""
"600758.SH","","","","20080116","","","","","","",""
"603009.SH","","","","20080116","","","","","","",""
"002015.SZ","","","","20080116","","","","","","",""
"601200.SH","","","","20080116","","","","","","",""
"000709.SZ","","","","20080116","","","","","","",""
"600557.SH","","","","20080116","","","","","","",""
"600735.SH","","","","20080116","","","","","","",""
"002194.SZ","","","","20080116","","","","","","",""
"000061.SZ","","","","20080116","","","","","","",""
"000159.SZ","","","","20080116","","","","","","",""
"600685.SH","","","","20080116","","","","","","",""
"002170.SZ","","","","20080116","","","","","","",""
"601668.SH","","","","20080116","","","","","","",""
"600160.SH","","","","20080116","","","","","","",""
"600820.SH","","","","20080116","","","","","","",""
"600966.SH","","","","20080116","","","","","","",""
"600810.SH","","","","20080116","","","","","","",""
"600006.SH","","","","20080116","","","","","","",""
"002081.SZ","","","","20080116","","","","","","",""
"000798.SZ","","","","20080116","","","","","","",""
"000608.SZ","","","","20080116","","","","","","",""
"601995.SH","","","","20080116","","","","","","",""
"600535.SH","","","","20080116","","","","","","",""
"601368.SH","","","","20080116","","","","","","",""
"000756.SZ","","","","20080116","","","","","","",""
"600633.SH","","","","20080116","","","","","","",""
"600538.SH","","","","20080116","","","","","","",""
"000552.SZ","","","","20080116","","","","","","",""
"600613.SH","","","","20080116","","","","","","",""
"002154.SZ","","","","20080116","","","","","","",""
"600128.SH","","","","20080116","","","","","","",""
"600201.SH","","","","20080116","","","","","","",""
"000526.SZ","","","","20080116","","","","","","",""
"601696.SH","","","","20080116","","","","","","",""
"002103.SZ","","","","20080116","","","","","","",""
"600827.SH","","","","20080116","","","","","","",""
"601688.SH","","","","20080116","","","","","","",""
"600562.SH","","","","20080116","","","","","","",""
"600172.SH","","","","20080116","","","","","","",""
"600861.SH","","","","20080116","","","","","","",""
"600500.SH","","","","20080116","","","","","","",""
"000850.SZ","","","","20080116","","","","","","",""
"600461.SH","","","","20080116","","","","","","",""
"000338.SZ","","","","20080116","","","","","","",""
"601226.SH","","","","20080116","","","","","","",""
"000619.SZ","","","","20080116","","","","","","",""
"000833.SZ","","","","20080116","","","","","","",""
"000157.SZ","","","","20080116","","","","","","",""
"600702.SH","","","","20080116","","","","","","",""
"601126.SH","","","","20080116","","","","","","",""
"000966.SZ","","","","20080116","","","","","","",""
"600509.SH","","","","20080116","","","","","","",""
"600448.SH","","","","20080116","","","","","","",""
"601118.SH","","","","20080116","","","","","","",""
"600548.SH","","","","20080116","","","","","","",""
"601992.SH","","","","20080116","","","","","","",""
"600939.SH","","","","20080116","","","","","","",""
"600699.SH","","","","20080116","","","","","","",""
"002010.SZ","","","","20080116","","","","","","",""
"601900.SH","","","","20080116","","","","","","",""
"000701.SZ","","","","20080116","","","","","","",""
"600131.SH","","","","20080116","","","","","","",""
"603014.SH","","","","20080116","","","","","","",""
"601033.SH","","","","20080116","","","","","","",""
"600694.SH","","","","20080116","","","","","","",""
"600187.SH","","","","20080116","","","","","","",""
"601598.SH","","","","20080116","","","","","","",""
"002099.SZ","","","","20080116","","","","","","",""
"002007.SZ","","","","20080116","","","","","","",""
"600026.SH","","","","20080116","","","","","","",""
"000799.SZ","","","","20080116","","","","","","",""
"002124.SZ","","","","20080116","","","","","","",""
"000597.SZ","","","","20080116","","","","","","",""
"600196.SH","","","","20080116","","","","","","",""
"600886.SH","","","","20080116","","","","","","",""
"000042.SZ","","","","20080116","","","","","","",""
"002173.SZ","","","","20080116","","","","","","",""
"002191.SZ","","","","20080116","","","","","","",""
"002031.SZ","","","","20080116","","","","","","",""
"600997.SH","","","","20080116","","","","","","",""
"600846.SH","","","","20080116","","","","","","",""
"600508.SH","","","","20080116","","","","","","",""
"000536.SZ","","","","20080116","","","","","","",""
"600366.SH","","","","20080116","","","","","","",""
"600540.SH","","","","20080116","","","","","","",""
"000897.SZ","","","","20080116","","","","","","",""
"601990.SH","","","","20080116","","","","","","",""
"600354.SH","","","","20080116","","","","","","",""
"600037.SH","","","","20080116","","","","","","",""
"002039.SZ","","","","20080116","","","","","","",""
"000628.SZ","","","","20080116","","","","","","",""
"601788.SH","","","","20080116","","","","","","",""
"000045.SZ","","","","20080116","","","","","","",""
"600265.SH","","","","20080116","","","","","","",""
"601377.SH","","","","20080116","","","","","","",""
"600549.SH","","","","20080116","","","","","","",""
"000623.SZ","","","","20080116","","","","","","",""
"001914.SZ","","","","20080116","","","","","","",""
"600975.SH","","","","20080116","","","","","","",""
"002130.SZ","","","","20080116","","","","","","",""
"600710.SH","","","","20080116","","","","","","",""
"000010.SZ","","","","20080116","","","","","","",""
"000793.SZ","","","","20080116","","","","","","",""
"000997.SZ","","","","20080116","","","","","","",""
"600736.SH","","","","20080116","","","","","","",""
"600741.SH","","","","20080116","","","","","","",""
"600733.SH","","","","20080116","","","","","","",""
"600536.SH","","","","20080116","","","","","","",""
"600490.SH","","","","20080116","","","","","","",""
"000913.SZ","","","","20080116","","","","","","",""
"600149.SH","","","","20080116","","","","","","",""
"000801.SZ","","","","20080116","","","","","","",""
"600362.SH","","","","20080116","","","","","","",""
"000065.SZ","","","","20080116","","","","","","",""
"002001.SZ","","","","20080116","","","","","","",""
"002122.SZ","","","","20080116","","","","","","",""
"000738.SZ","","","","20080116","","","","","","",""
"600186.SH","","","","20080116","","","","","","",""
"002129.SZ","","","","20080116","","","","","","",""
"000989.SZ","","","","20080116","","","","","","",""
"600551.SH","","","","20080116","","","","","","",""
"600018.SH","","","","20080116","","","","","","",""
"600189.SH","","","","20080116","","","","","","",""
"600619.SH","","","","20080116","","","","","","",""
"000703.SZ","","","","20080116","","","","","","",""
"601686.SH","","","","20080116","","","","","","",""
"000848.SZ","","","","20080116","","","","","","",""
"600608.SH","","","","20080116","","","","","","",""
"600007.SH","","","","20080116","","","","","","",""
"601068.SH","","","","20080116","","","","","","",""
"000807.SZ","","","","20080116","","","","","","",""
"601339.SH","","","","20080116","","","","","","",""
"000520.SZ","","","","20080116","","","","","","",""
"600332.SH","","","","20080116","","","","","","",""
"600377.SH","","","","20080116","","","","","","",""
"000681.SZ","","","","20080116","","","","","","",""
"600481.SH","","","","20080116","","","","","","",""
"600583.SH","","","","20080116","","","","","","",""
"600032.SH","","","","20080116","","","","","","",""
"872931.BJ","889900.0","无锡鼎邦","20240327.0","20240408","2875.0","2000.0","6.2","14.58","118.75","1.782","0.08"
"837023.BJ","889288.0","芭薇股份","20240320.0","20240329","920.0","640.0","5.77","14.2","38.0","0.531","0.04"
"835438.BJ","889438.0","戈碧迦","20240313.0","20240325","2300.0","1600.0","10.0","11.28","95.0","2.3","0.11"
"873706.BJ","889706.0","铁拓机械","20240228.0","20240308","2561.0","1781.0","6.69","16.6","105.76","1.713","0.11"
"870656.BJ","889998.0","海昇药业","20240124.0","20240202","2000.0","1600.0","19.9","14.53","95.0","3.98","0.23"
"831396.BJ","889001.0","许昌智能","20240117.0","20240126","3738.0","2600.0","4.6","30.56","154.37","1.719","0.08"
"837403.BJ","889868.0","康农种业","20240108.0","20240118","1513.0","1053.0","11.2","16.95","62.51","1.695","0.08"
"873806.BJ","889111.0","云星宇","20240103.0","20240111","8334.0","5073.0","4.63","22.11","307.98","3.858","0.14"
"873690.BJ","889977.0","捷众科技","20231226.0","20240105","1380.0","960.0","9.34","17.46","57.0","1.289","0.07"
